Time (s),White pixels,Mean Brightness
464.734000,0.139542,50.196078
465.234000,0.125885,50.196078
465.734000,0.110550,50.196078
466.234000,0.118332,50.196078
466.734000,0.112000,50.196078
467.233000,0.120850,50.196078
467.733000,0.128632,50.196078
468.233000,0.140610,50.392157
468.733000,0.142441,50.196078
469.233000,0.140305,50.196078
469.733000,0.149078,50.196078
470.235000,0.142593,50.392157
470.735000,0.144653,50.196078
471.233000,0.170898,50.196078
471.735000,0.149460,50.196078
472.234000,0.172272,50.196078
472.734000,0.169144,50.196078
473.234000,0.172882,50.196078
473.734000,0.168304,50.196078
474.233000,0.160294,50.196078
474.732000,0.153275,50.196078
475.233000,0.151596,50.196078
475.734000,0.150299,50.196078
476.235000,0.158234,50.196078
476.733000,0.150223,50.196078
477.234000,0.151443,50.196078
477.734000,0.156555,50.196078
478.234000,0.137024,50.196078
478.733000,0.123978,50.196078
479.233000,0.121384,50.196078
479.734000,0.126724,50.196078
480.235000,0.147171,50.196078
480.734000,0.127335,50.196078
481.233000,0.129166,50.392157
481.733000,0.140381,50.392157
482.235000,0.127487,50.196078
482.734000,0.130081,50.196078
483.234000,0.133667,50.196078
483.733000,0.149994,50.196078
484.233000,0.149384,50.196078
484.735000,0.137711,50.196078
485.234000,0.140076,50.196078
485.734000,0.159149,50.196078
486.234000,0.160065,50.196078
486.734000,0.159836,50.196078
487.234000,0.147018,50.196078
487.733000,0.161743,50.196078
488.234000,0.156174,50.196078
488.735000,0.154343,50.196078
489.234000,0.173264,50.196078
489.734000,0.159454,50.196078
490.234000,0.171127,50.196078
490.734000,0.160141,50.392157
491.233000,0.186539,50.196078
491.733000,0.186462,50.196078
492.234000,0.189667,50.196078
492.734000,0.189667,50.196078
493.235000,0.165939,50.196078
493.733000,0.187836,50.196078
494.233000,0.190582,50.392157
494.733000,0.190735,50.196078
495.233000,0.189133,50.392157
495.734000,0.192642,50.196078
496.233000,0.186539,50.196078
496.733000,0.188828,50.196078
497.233000,0.192337,50.196078
497.734000,0.191879,50.196078
498.235000,0.194550,50.196078
498.734000,0.192566,50.196078
499.234000,0.187225,50.392157
499.734000,0.191727,50.196078
500.235000,0.193405,50.196078
500.735000,0.196228,50.196078
501.232000,0.175858,50.196078
501.734000,0.190582,50.196078
502.234000,0.194778,50.196078
502.733000,0.186234,50.196078
503.234000,0.193253,50.196078
503.734000,0.192719,50.196078
504.233000,0.185547,50.196078
504.735000,0.191345,50.196078
505.234000,0.181122,50.196078
505.734000,0.192719,50.196078
506.234000,0.189972,50.196078
506.733000,0.184631,50.196078
507.233000,0.186615,50.392157
507.733000,0.186386,50.392157
508.234000,0.187988,50.196078
508.733000,0.183411,50.196078
509.233000,0.183182,50.392157
509.733000,0.182495,50.196078
510.234000,0.180817,50.196078
510.735000,0.177841,50.196078
511.235000,0.181046,50.196078
511.733000,0.192642,50.196078
512.233000,0.193787,50.196078
512.734000,0.170898,50.196078
513.233000,0.191116,50.392157
513.733000,0.190811,50.196078
514.233000,0.174637,50.196078
514.733000,0.185699,50.392157
515.233000,0.180511,50.196078
515.733000,0.176926,50.196078
516.233000,0.167313,50.196078
516.734000,0.165634,50.196078
517.234000,0.153503,50.196078
517.733000,0.163498,50.392157
518.233000,0.160904,50.196078
518.734000,0.156174,50.196078
519.233000,0.165176,50.196078
519.733000,0.159912,50.196078
520.234000,0.150986,50.392157
520.733000,0.160751,50.196078
521.233000,0.159378,50.196078
521.734000,0.154495,50.196078
522.233000,0.161438,50.196078
522.733000,0.159531,50.196078
523.233000,0.159378,50.196078
523.734000,0.146332,50.392157
524.233000,0.151901,50.196078
524.735000,0.134583,50.196078
525.234000,0.141907,50.196078
525.734000,0.135574,50.196078
526.234000,0.138855,50.000000
526.733000,0.146790,50.196078
527.233000,0.148010,50.196078
527.733000,0.144272,50.196078
528.235000,0.138397,50.196078
528.735000,0.136566,50.196078
529.234000,0.136566,50.000000
529.733000,0.144196,50.196078
530.233000,0.139771,50.196078
530.733000,0.140305,50.196078
531.234000,0.133362,50.196078
531.733000,0.134964,50.196078
532.234000,0.136337,50.196078
532.734000,0.132523,50.196078
533.234000,0.137482,50.196078
533.734000,0.137863,50.196078
534.233000,0.139160,50.196078
534.734000,0.135727,50.196078
535.234000,0.150986,50.392157
535.733000,0.136948,50.196078
536.234000,0.138397,50.196078
536.735000,0.138092,50.196078
537.233000,0.136414,50.196078
537.734000,0.152512,50.196078
538.232000,0.135651,50.196078
538.735000,0.165100,50.392157
539.233000,0.141907,50.196078
539.734000,0.159149,50.196078
540.234000,0.163422,50.196078
540.733000,0.155182,50.392157
541.233000,0.158844,50.196078
541.733000,0.159225,50.196078
542.234000,0.167389,50.196078
542.733000,0.162277,50.196078
543.233000,0.171585,50.196078
543.733000,0.165558,50.196078
544.234000,0.182114,50.392157
544.733000,0.181885,50.196078
545.233000,0.182953,50.196078
545.734000,0.186234,50.196078
546.233000,0.189362,50.392157
546.734000,0.184250,50.392157
547.233000,0.191498,50.196078
547.733000,0.192337,50.196078
548.233000,0.186462,50.196078
548.733000,0.181885,50.196078
549.234000,0.161667,50.196078
549.734000,0.152969,50.196078
550.234000,0.157623,50.196078
550.733000,0.160599,50.392157
551.233000,0.148544,50.196078
551.733000,0.149536,50.196078
552.233000,0.146484,50.392157
552.733000,0.139236,50.196078
553.234000,0.135269,50.196078
553.733000,0.134048,50.196078
554.233000,0.133514,50.392157
554.733000,0.133057,50.196078
555.234000,0.154877,50.196078
555.733000,0.142746,50.196078
556.234000,0.159302,50.196078
556.735000,0.162506,50.196078
557.234000,0.161514,50.196078
557.734000,0.160675,50.196078
558.235000,0.163803,50.196078
558.733000,0.157547,50.196078
559.234000,0.158234,50.196078
559.734000,0.170746,50.196078
560.235000,0.180206,50.196078
560.733000,0.174866,50.196078
561.235000,0.188217,50.196078
561.732000,0.169754,50.196078
562.233000,0.176620,50.196078
562.733000,0.177917,50.196078
563.234000,0.187607,50.196078
563.733000,0.182648,50.196078
564.233000,0.188065,50.196078
564.734000,0.188217,50.196078
565.233000,0.190125,50.392157
565.735000,0.177078,50.196078
566.234000,0.184631,50.392157
566.734000,0.183868,50.392157
567.235000,0.163345,50.196078
567.734000,0.168915,50.196078
568.235000,0.151749,50.392157
568.734000,0.162277,50.196078
569.233000,0.164337,50.196078
569.735000,0.149002,50.196078
570.234000,0.153809,50.196078
570.734000,0.149384,50.196078
571.233000,0.149841,50.196078
571.734000,0.135040,50.196078
572.234000,0.142136,50.196078
572.733000,0.143661,50.196078
573.233000,0.137177,50.196078
573.734000,0.130081,50.196078
574.234000,0.140305,50.196078
574.734000,0.129547,50.196078
575.235000,0.133057,50.196078
575.733000,0.134201,50.196078
576.234000,0.131607,50.196078
576.734000,0.134277,50.196078
577.235000,0.160294,50.392157
577.733000,0.136032,50.000000
578.234000,0.152435,50.196078
578.733000,0.154572,50.196078
579.233000,0.151367,50.196078
579.734000,0.157242,50.196078
580.234000,0.157089,50.196078
580.734000,0.172272,50.196078
581.233000,0.158539,50.196078
581.734000,0.176315,50.392157
582.234000,0.171051,50.196078
582.733000,0.163956,50.196078
583.233000,0.166321,50.196078
583.733000,0.170517,50.196078
584.233000,0.176620,50.196078
584.732000,0.169983,50.196078
585.234000,0.181656,50.196078
585.733000,0.182419,50.196078
586.233000,0.183716,50.196078
586.735000,0.185471,50.196078
587.233000,0.184708,50.196078
587.733000,0.187073,50.196078
588.233000,0.185547,50.196078
588.733000,0.188293,50.196078
589.234000,0.186768,50.196078
589.733000,0.188370,50.196078
590.234000,0.180511,50.196078
590.733000,0.187378,50.392157
591.234000,0.176926,50.196078
591.733000,0.184555,50.196078
592.233000,0.175171,50.196078
592.734000,0.163193,50.196078
593.234000,0.165100,50.196078
593.733000,0.177155,50.196078
594.234000,0.163498,50.196078
594.734000,0.152283,50.392157
595.234000,0.158081,50.196078
595.733000,0.162430,50.196078
596.235000,0.137787,50.196078
596.733000,0.154343,50.196078
597.233000,0.162048,50.196078
597.734000,0.150528,50.392157
598.234000,0.150375,50.196078
598.733000,0.151291,50.196078
599.234000,0.146179,50.196078
599.733000,0.145416,50.196078
600.234000,0.128326,50.196078
600.735000,0.126190,50.196078
601.233000,0.130463,50.196078
601.735000,0.122986,50.196078
602.234000,0.124283,50.196078
602.734000,0.129242,50.196078
603.235000,0.129242,50.196078
603.734000,0.123444,50.196078
604.233000,0.126495,50.196078
604.734000,0.124207,50.196078
605.233000,0.128326,50.196078
605.734000,0.123138,50.196078
606.234000,0.136566,50.196078
606.734000,0.138550,50.196078
607.233000,0.132217,50.196078
607.734000,0.140991,50.392157
608.235000,0.156250,50.196078
608.734000,0.137787,50.196078
609.233000,0.137253,50.196078
609.734000,0.160599,50.196078
610.233000,0.149155,50.196078
610.734000,0.150223,50.196078
611.234000,0.157547,50.196078
611.734000,0.160370,50.196078
612.233000,0.149994,50.196078
612.734000,0.156326,50.196078
613.233000,0.152283,50.392157
613.733000,0.154266,50.196078
614.233000,0.160294,50.196078
614.734000,0.169449,50.196078
615.234000,0.174408,50.196078
615.734000,0.172882,50.196078
616.233000,0.165634,50.196078
616.734000,0.175095,50.196078
617.234000,0.181580,50.196078
617.734000,0.176392,50.196078
618.233000,0.180511,50.196078
618.734000,0.179062,50.196078
619.233000,0.180283,50.196078
619.733000,0.181198,50.196078
620.234000,0.167160,50.196078
620.734000,0.162811,50.196078
621.235000,0.147324,50.196078
621.735000,0.144043,50.196078
622.234000,0.153351,50.196078
622.734000,0.158997,50.196078
623.233000,0.157471,50.196078
623.733000,0.153046,50.196078
624.234000,0.153198,50.196078
624.733000,0.142517,50.196078
625.233000,0.143280,50.196078
625.735000,0.129929,50.196078
626.235000,0.130386,50.196078
626.734000,0.132294,50.196078
627.235000,0.130310,50.196078
627.735000,0.137024,50.196078
628.233000,0.128403,50.196078
628.734000,0.129395,50.196078
629.233000,0.129395,50.392157
629.733000,0.128632,50.196078
630.234000,0.135651,50.196078
630.735000,0.150681,50.196078
631.235000,0.153198,50.196078
631.733000,0.147400,50.196078
632.234000,0.156403,50.196078
632.733000,0.151978,50.392157
633.234000,0.155640,50.196078
633.734000,0.169678,50.196078
634.235000,0.182037,50.196078
634.733000,0.173874,50.392157
635.233000,0.173874,50.196078
635.733000,0.178986,50.196078
636.234000,0.180435,50.196078
636.734000,0.183411,50.196078
637.234000,0.183563,50.196078
637.735000,0.162430,50.196078
638.235000,0.159988,50.196078
638.734000,0.167389,50.196078
639.233000,0.173340,50.196078
639.733000,0.170670,50.392157
640.233000,0.164185,50.196078
640.734000,0.158234,50.196078
641.234000,0.157166,50.196078
641.734000,0.155029,50.392157
642.234000,0.146103,50.196078
642.735000,0.135498,50.196078
643.235000,0.134048,50.196078
643.734000,0.139618,50.196078
644.235000,0.128937,50.196078
644.733000,0.145111,50.196078
645.234000,0.132446,50.196078
645.734000,0.136261,50.196078
646.233000,0.142670,50.196078
646.734000,0.131378,50.196078
647.234000,0.127487,50.196078
647.735000,0.135574,50.196078
648.234000,0.124969,50.196078
648.735000,0.140991,50.196078
649.234000,0.128555,50.196078
649.734000,0.138855,50.196078
650.233000,0.125504,50.196078
650.733000,0.126419,50.196078
651.235000,0.155716,50.196078
651.734000,0.147476,50.196078
652.233000,0.136719,50.196078
652.733000,0.133286,50.196078
653.233000,0.142365,50.196078
653.734000,0.141754,50.196078
654.235000,0.159531,50.392157
654.733000,0.148926,50.196078
655.234000,0.157013,50.196078
655.733000,0.153198,50.196078
656.234000,0.152512,50.196078
656.733000,0.156631,50.196078
657.234000,0.156021,50.196078
657.733000,0.160599,50.196078
658.233000,0.156937,50.196078
658.734000,0.171432,50.196078
659.234000,0.165253,50.196078
659.733000,0.168304,50.196078
660.235000,0.182495,50.392157
660.733000,0.170364,50.196078
661.234000,0.179291,50.196078
661.733000,0.180283,50.196078
662.234000,0.176239,50.392157
662.734000,0.185394,50.392157
663.234000,0.184097,50.196078
663.734000,0.182800,50.392157
664.234000,0.185471,50.196078
664.734000,0.184097,50.196078
665.233000,0.182724,50.196078
665.734000,0.180817,50.196078
666.234000,0.185013,50.392157
666.734000,0.183029,50.196078
667.235000,0.156403,50.196078
667.735000,0.157166,50.196078
668.234000,0.165253,50.392157
668.735000,0.157318,50.392157
669.234000,0.161896,50.196078
669.733000,0.160522,50.196078
670.234000,0.158844,50.196078
670.734000,0.154572,50.196078
671.234000,0.159836,50.392157
671.733000,0.153656,50.196078
672.234000,0.150299,50.196078
672.733000,0.156403,50.196078
673.233000,0.158844,50.196078
673.735000,0.139389,50.196078
674.235000,0.134659,50.196078
674.733000,0.155716,50.196078
675.233000,0.153122,50.196078
675.735000,0.132751,50.196078
676.233000,0.143280,50.196078
676.733000,0.145645,50.392157
677.234000,0.134735,50.196078
677.734000,0.127029,50.196078
678.234000,0.129929,50.392157
678.734000,0.128708,50.196078
679.234000,0.125504,50.196078
679.733000,0.127716,50.196078
680.234000,0.128479,50.196078
680.734000,0.137787,50.196078
681.235000,0.153198,50.196078
681.733000,0.140839,50.196078
682.234000,0.133133,50.196078
682.735000,0.156631,50.196078
683.233000,0.142746,50.196078
683.734000,0.167770,50.196078
684.235000,0.171814,50.196078
684.734000,0.156250,50.000000
685.234000,0.168762,50.196078
685.733000,0.159302,50.196078
686.235000,0.176086,50.196078
686.733000,0.165253,50.196078
687.235000,0.181808,50.196078
687.734000,0.173035,50.196078
688.233000,0.168304,50.196078
688.733000,0.173111,50.196078
689.234000,0.176544,50.392157
689.734000,0.179977,50.196078
690.235000,0.179825,50.196078
690.734000,0.183411,50.196078
691.233000,0.183105,50.196078
691.733000,0.182800,50.196078
692.233000,0.181808,50.196078
692.734000,0.182877,50.392157
693.233000,0.185547,50.392157
693.734000,0.166855,50.392157
694.233000,0.177155,50.196078
694.734000,0.165405,50.196078
695.235000,0.146942,50.196078
695.733000,0.160980,50.196078
696.233000,0.153503,50.196078
696.733000,0.147705,50.196078
697.233000,0.152893,50.196078
697.734000,0.146103,50.196078
698.233000,0.142136,50.196078
698.734000,0.146561,50.196078
699.235000,0.129013,50.196078
699.735000,0.128708,50.392157
700.235000,0.128632,50.196078
700.733000,0.144501,50.196078
701.233000,0.140915,50.196078
701.735000,0.128326,50.196078
702.234000,0.129471,50.196078
702.734000,0.136795,50.196078
703.234000,0.128326,50.196078
703.735000,0.146255,50.196078
704.235000,0.147629,50.196078
704.733000,0.127945,50.000000
705.234000,0.131149,50.196078
705.734000,0.136871,50.196078
706.233000,0.127869,50.196078
706.733000,0.137405,50.196078
707.234000,0.147858,50.196078
707.735000,0.155411,50.196078
708.233000,0.140533,50.196078
708.733000,0.136719,50.196078
709.234000,0.155792,50.196078
709.733000,0.145798,50.196078
710.233000,0.151062,50.392157
710.735000,0.171051,50.196078
711.235000,0.167694,50.196078
711.734000,0.156097,50.392157
712.235000,0.161972,50.392157
712.735000,0.159912,50.196078
713.234000,0.162201,50.196078
713.734000,0.157166,50.196078
714.234000,0.153885,50.196078
714.734000,0.149307,50.196078
715.233000,0.150757,50.196078
715.733000,0.154724,50.196078
716.233000,0.154572,50.196078
716.735000,0.171356,50.196078
717.233000,0.152740,50.196078
717.733000,0.148926,50.392157
718.235000,0.160065,50.196078
718.734000,0.163956,50.196078
719.234000,0.157394,50.196078
719.734000,0.154800,50.000000
720.233000,0.156631,50.196078
720.734000,0.155869,50.196078
721.234000,0.152893,50.196078
721.735000,0.166550,50.392157
722.233000,0.145416,50.000000
722.735000,0.159225,50.196078
723.234000,0.152054,50.196078
723.733000,0.144501,50.196078
724.233000,0.143356,50.196078
724.734000,0.150528,50.392157
725.234000,0.144806,50.196078
725.734000,0.153656,50.196078
726.233000,0.130386,50.196078
726.734000,0.143814,50.196078
727.234000,0.126190,50.196078
727.733000,0.133209,50.196078
728.234000,0.137253,50.000000
728.734000,0.126343,50.392157
729.233000,0.119705,50.196078
729.733000,0.117798,50.196078
730.234000,0.125046,50.196078
